uri	plot
http://www.wikidata.org/entity/Q105598	NYPD cop John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when, minutes after he arrives at her offices Christmas Party, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.
http://www.wikidata.org/entity/Q20970348	A story set in the 90s and in the outskirts of Rome to Ostia. A world where money, luxury cars, night clubs, cocaine and synthetic drugs are easy to run. A world in which Vittorio and Cesare, in their early twenties, act in search of their success.
http://www.wikidata.org/entity/Q1128520	An aging widower fights family disapproval when he falls in love with a gangster's widow.
http://www.wikidata.org/entity/Q2260910	"A rather incoherent post-breakup Sex Pistols ""documentary"", told from the point of view of Pistols manager Malcolm McLaren, whose (arguable) position is that the Sex Pistols in particular and punk rock in general were an elaborate scam perpetrated by him in order to make ""a million pounds."""
http://www.wikidata.org/entity/Q15268063	Ex-con Zeki Müller goes undercover as a teacher at a below average Gymnasium to find money he'd stashed prior to incarceration.
http://www.wikidata.org/entity/Q1228304	Unemployed and recently dumped, Mitch and his buddy Sam start a revenge-for-hire business to raise the $50,000 that Sam's father needs to get a heart transplant.
http://www.wikidata.org/entity/Q2322509	Anne Shirley, now a schoolteacher, has begun writing stories and collecting rejection slips. She acts as Diana's maid of honor, develops a relationship with Gilbert Blythe, and finds herself at Kingsport Ladies' College. But while Anne enjoys the battles and the friends she makes, she finds herself returning to Avonlea.
http://www.wikidata.org/entity/Q947617	New York concierge Doug Ireland wants to go into business for himself and refurbish a hotel on Roosevelt Island, N.Y., but he needs an investor. With a few weeks left before his option on the site runs out, Doug agrees to help wealthy Christian Hanover conceal his affair with salesgirl Andy Hart from his wife. Despite his own attraction to Andy, Doug tries to stay focused on getting Christian to invest $3 million in his project.
http://www.wikidata.org/entity/Q6862535	Combining the exultant sweep of epic period drama with the subtle intimacy of biography in a social perspective, this is a tale of materially impoverished childhood, struggling early manhood and an unrequited first love turned into good musical fortune for Carl Nielsen, one of the great composers of the 20th century. Based on the composer's autobiography, the film itself is designed to soar like a symphony.
http://www.wikidata.org/entity/Q1753863	In the not too distant future, where by far the most precious commodity in the galaxy is water. The last surviving water planet was somehow removed to the unreachable centre of the galaxy at the end of the galactic trade wars. The galaxy is ruled by an evil emperor presiding over a trade oligarchy that controls all mining and sale of ice from asteroids and comets.
http://www.wikidata.org/entity/Q3559142	A vain businessman puts strains on his happy marriage to a rich, beautiful socialite by allowing himself to be seduced by a former girlfriend.
http://www.wikidata.org/entity/Q62277203	Four African-American Vietnam veterans return to Vietnam. They are in search of the remains of their fallen squad leader and the promise of buried treasure. These heroes battle forces of humanity and nature while confronted by the lasting ravages of the immorality of the Vietnam War.
http://www.wikidata.org/entity/Q477965	In 1970s Iran, Marjane 'Marji' Satrapi watches events through her young eyes and her idealistic family of a long dream being fulfilled of the hated Shah's defeat in the Iranian Revolution of 1979. However as Marji grows up, she witnesses first hand how the new Iran, now ruled by Islamic fundamentalists, has become a repressive tyranny on its own.
http://www.wikidata.org/entity/Q18442	Odd couple Ivo Salvini, recently released from a mental asylum, and former prefect Gonnella wander through the countryside and discover a dystopia made of television commercials, beauty pageants, rock music, Catholicism, and pagan rituals.
http://www.wikidata.org/entity/Q1750165	A four-year-old boy is drafted into the army.  Preserved by the Academy Film Archive in 2004.
http://www.wikidata.org/entity/Q465939	Caroline is to be wed to Sir Ralph and invites her sister Barbara to be her bridesmaid. Barbara seduces Ralph, however, and she becomes the new Lady, but despite her new wealthy situation, she gets bored and turns to highway robbery for thrills. While on the road she meets a famous highwayman, and they continue as a team, but some people begin suspecting her identity, and she risks death if she continues her nefarious activities.
http://www.wikidata.org/entity/Q5150598	"""Police Academy""-style comedy set in a military school. Two errant high-school students are ordered by a judge to spend a year at a prestigious military academy, where one of the cadets finds out who is responsible for a spate of midnight thefts. Written by Mark Lennon"
http://www.wikidata.org/entity/Q498867	A young lawyer defends a black man accused of murdering two white men who raped his 10-year-old daughter, sparking a rebirth of the KKK.
http://www.wikidata.org/entity/Q485144	"Martha Travis is a medium who makes contact with spirits ""on the other side"" and connects them with their loved ones still alive, in public performances. Trouble begins when she gives a message to Mary Kuron from her husband, Tom. But Tom isn't dead... yet. And Martha not only knows he will die, she also knows who killed him. And the murderer knows she knows..."
http://www.wikidata.org/entity/Q244878	In the midst of an attempt to take over his company, a powerhouse executive is hit with a huge ransom demand when his chauffeur's son is kidnapped by mistake.
